"";"WAP001";"WAP002";"WAP007";"WAP008";"WAP009";"WAP013";"WAP014";"WAP017";"WAP018";"WAP019";"WAP020";"WAP023";"WAP024";"WAP025";"WAP026";"WAP027";"WAP028";"WAP029";"WAP030";"WAP031";"WAP032";"WAP033";"WAP034";"WAP035";"WAP036";"WAP039";"WAP040";"WAP041";"WAP042";"WAP043";"WAP044";"WAP045";"WAP046";"WAP047";"WAP048";"WAP049";"WAP050";"WAP051";"WAP052";"WAP053";"WAP054";"WAP057";"WAP058";"WAP071";"WAP072";"WAP075";"WAP076";"WAP079";"WAP080";"WAP081";"WAP100";"WAP103";"WAP104";"WAP123";"WAP124";"WAP142";"WAP143";"WAP150";"WAP151";"WAP154";"WAP155";"WAP156";"WAP161";"WAP162";"WAP163";"WAP166";"WAP167";"WAP168";"WAP169";"WAP170";"WAP171";"WAP172";"WAP173";"WAP182";"WAP183";"WAP184";"WAP185";"WAP191";"WAP192";"WAP201";"WAP202";"WAP205";"WAP207";"WAP212";"WAP221";"WAP224";"WAP225";"WAP251";"WAP252";"WAP253";"WAP264";"WAP265";"WAP266";"WAP267";"WAP268";"WAP269";"WAP270";"WAP271";"WAP272";"WAP273";"WAP275";"WAP276";"WAP280";"WAP281";"WAP283";"WAP285";"WAP287";"WAP289";"WAP290";"WAP291";"WAP292";"WAP294";"WAP297";"WAP298";"WAP299";"WAP300";"WAP302";"WAP305";"WAP306";"WAP308";"WAP309";"WAP319";"WAP320";"WAP321";"WAP322";"WAP323";"WAP324";"WAP325";"WAP326";"WAP327";"WAP328";"WAP330";"WAP331";"WAP336";"WAP337";"WAP339";"WAP341";"WAP343";"WAP345";"WAP346";"WAP347";"WAP348";"WAP350";"WAP352";"WAP354";"WAP355";"WAP356";"WAP357";"WAP358";"WAP359";"WAP361";"WAP362";"WAP363";"WAP364";"WAP376";"WAP377";"WAP378";"WAP379";"WAP380";"WAP381";"WAP382";"WAP383";"WAP384";"WAP385";"WAP387";"WAP388";"WAP392";"WAP393";"WAP395";"WAP397";"WAP399";"WAP401";"WAP402";"WAP403";"WAP404";"WAP406";"WAP408";"WAP409";"WAP410";"WAP411";"WAP412";"WAP413";"WAP414";"WAP415";"WAP426";"WAP434";"WAP443";"WAP447";"WAP452";"WAP459";"WAP494";"WAP500";"WAP508";"WAP515";"WAP519";"LONGITUDE";"LATITUDE";"FLOOR";"BUILDINGID";"SPACEID";"RELATIVEPOSITION";"USERID";"PHONEID";"TIMESTAMP";"pred_0"
"279";-105;-105;-105;-105;-105;-105;-105;-105;-105;-83;-81;-105;-105;-72;-66;-82;-105;-105;-105;-105;-105;-90;-91;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-92;-105;-88;-105;-105;-105;-105;-105;-77;-78;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-70;-73;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-89;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-86;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-7633,24428423133;4864965,47331424;1;0;0;0;0;4;1380872048;"1"
"280";-105;-105;-105;-105;-105;-105;-105;-105;-105;-82;-76;-105;-105;-64;-64;-70;-70;-105;-105;-105;-105;-79;-85;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-76;-105;-105;-105;-105;-105;-70;-70;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-73;-73;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-82;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-85;-105;-105;-79;-105;-105;-105;-105;-105;-105;-105;-105;-85;-105;-105;-105;-105;-79;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-7632,97439518767;4864965,27158181;1;0;0;0;0;12;1380872049;"1"
"281";-105;-105;-105;-105;-105;-105;-91;-105;-105;-84;-86;-87;-105;-57;-56;-105;-105;-105;-105;-105;-105;-86;-86;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-88;-85;-105;-105;-105;-105;-105;-105;-71;-73;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-90;-105;-79;-79;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-90;-89;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-87;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-91;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-7633,63494048096;4864965,62844281;1;0;0;0;0;4;1380872078;"1"
"282";-105;-105;-105;-105;-105;-105;-105;-105;-105;-84;-85;-105;-105;-61;-65;-87;-86;-105;-105;-105;-105;-90;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-90;-105;-105;-105;-105;-105;-105;-105;-72;-71;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-79;-79;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-93;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-88;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-7633,11873588188;4864964,77103529;1;0;0;0;0;20;1380872095;"1"
"283";-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-54;-55;-105;-105;-105;-105;-75;-82;-85;-88;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-84;-82;-105;-105;-82;-83;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-74;-74;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-87;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-7616,30243891032;4864979,77388835;1;0;0;0;0;2;1380872119;"1"
"284";-105;-105;-105;-105;-105;-105;-105;-105;-105;-81;-79;-105;-105;-74;-75;-73;-82;-105;-105;-105;-105;-75;-75;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-89;-105;-82;-78;-105;-105;-105;-105;-73;-74;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-81;-80;-77;-77;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-80;-105;-105;-105;-105;-105;-105;-105;-82;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-76;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-86;-105;-89;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-81;-105;-105;-105;-105;-105;-105;-7644,84284956768;4864948,67153956;1;0;0;0;0;20;1380872149;"1"
"285";-105;-105;-105;-105;-69;-105;-89;-105;-105;-84;-85;-78;-78;-48;-60;-84;-86;-105;-105;-105;-105;-84;-105;-105;-105;-77;-70;-105;-105;-105;-105;-105;-105;-105;-105;-90;-105;-73;-105;-105;-105;-105;-105;-80;-81;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-69;-71;-69;-79;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-82;-105;-105;-105;-105;-105;-105;-105;-93;-105;-105;-105;-76;-105;-105;-105;-83;-105;-105;-105;-105;-76;-86;-105;-105;-79;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-75;-79;-105;-105;-81;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-7645,19122501541;4864945,74851699;1;0;0;0;0;20;1380872159;"1"
"286";-105;-105;-105;-105;-82;-105;-105;-105;-105;-56;-55;-105;-105;-69;-72;-105;-105;-105;-105;-105;-105;-105;-105;-74;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-88;-68;-78;-79;-78;-105;-105;-105;-105;-79;-80;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-73;-72;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-88;-105;-105;-105;-105;-105;-105;-105;-105;-84;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-77;-82;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-76;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-77;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-7636,04019999877;4864966,5763;2;0;0;0;0;4;1380872162;"2"
"287";-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-61;-58;-105;-105;-105;-105;-64;-61;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-67;-105;-105;-105;-82;-82;-105;-85;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-49;-55;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-70;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-70;-105;-105;-105;-105;-105;-105;-7618,48673235147;4864975,57040936;1;0;0;0;0;12;1380872167;"1"
"288";-105;-105;-105;-105;-69;-58;-56;-105;-105;-105;-105;-59;-60;-75;-60;-84;-105;-105;-105;-105;-105;-84;-105;-105;-105;-62;-64;-74;-75;-105;-105;-105;-105;-105;-105;-90;-105;-73;-105;-105;-83;-105;-105;-87;-90;-105;-105;-105;-105;-77;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-54;-58;-69;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-64;-105;-105;-66;-105;-105;-105;-105;-105;-105;-105;-105;-76;-105;-105;-105;-83;-105;-105;-105;-105;-76;-86;-105;-105;-79;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-83;-79;-105;-105;-81;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-7651,41523231597;4864934,24722499;2;0;0;0;0;20;1380872179;"1"
"289";-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-56;-55;-105;-105;-105;-88;-77;-78;-86;-86;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-88;-88;-105;-105;-84;-88;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-73;-73;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-89;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-7611,30760181269;4864977,42344549;1;0;0;0;0;2;1380872184;"1"
"290";-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-86;-105;-105;-105;-105;-74;-76;-105;-105;-67;-69;-87;-83;-65;-62;-105;-105;-105;-105;-85;-105;-105;-105;-87;-84;-105;-87;-59;-58;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-84;-105;-105;-105;-105;-105;-65;-67;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-74;-105;-105;-105;-105;-105;-105;-105;-105;-84;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-81;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-78;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-7632,25869999826;4864981,12309999;2;0;0;0;0;4;1380872193;"2"
"291";-105;-105;-105;-105;-105;-66;-64;-105;-105;-105;-105;-69;-69;-78;-105;-105;-105;-75;-72;-105;-105;-105;-105;-105;-105;-62;-65;-74;-76;-105;-105;-105;-105;-85;-105;-105;-105;-105;-105;-83;-83;-105;-105;-87;-90;-105;-105;-105;-79;-79;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-64;-57;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-60;-105;-105;-69;-105;-105;-105;-105;-87;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-83;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-7664,31364314716;4864935,94171298;1;0;0;0;0;20;1380872199;"1"
"292";-105;-105;-105;-105;-105;-105;-105;-105;-85;-105;-105;-105;-105;-105;-105;-49;-46;-105;-105;-105;-105;-64;-70;-64;-61;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-67;-105;-105;-105;-61;-58;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-85;-105;-105;-105;-105;-105;-67;-64;-105;-105;-85;-105;-105;-105;-105;-105;-82;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-70;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-70;-105;-105;-105;-105;-105;-105;-7603,77416453538;4864979,60201216;1;0;0;0;0;12;1380872203;"1"
"293";-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-79;-105;-105;-105;-54;-56;-74;-74;-73;-73;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-65;-64;-105;-105;-105;-83;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-77;-76;-105;-105;-105;-105;-105;-64;-63;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-75;-105;-105;-105;-105;-105;-105;-105;-90;-72;-105;-105;-105;-105;-105;-105;-105;-80;-105;-105;-105;-105;-78;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-84;-105;-105;-105;-105;-105;-70;-75;-105;-105;-105;-105;-105;-105;-77;-105;-105;-105;-105;-79;-74;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-7635,19518085152;4864985,96017461;2;0;0;0;0;4;1380872224;"2"
"294";-105;-105;-105;-105;-105;-82;-83;-105;-105;-105;-105;-77;-78;-78;-105;-105;-105;-75;-72;-105;-105;-105;-105;-105;-105;-59;-59;-77;-77;-105;-105;-105;-105;-85;-105;-105;-105;-105;-105;-83;-83;-105;-105;-87;-90;-105;-105;-105;-64;-64;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-71;-61;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-76;-105;-105;-75;-105;-105;-105;-105;-87;-105;-105;-105;-84;-105;-105;-105;-105;-105;-105;-105;-105;-77;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-81;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-7669,77241615707;4864935,27048836;1;0;0;0;0;20;1380872233;"1"
"295";-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-61;-61;-105;-105;-105;-105;-105;-105;-79;-79;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-65;-67;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-82;-83;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-96;-105;-105;-105;-105;-105;-105;-7602,84396409503;4864981,81268828;1;0;0;0;0;2;1380872237;"1"
"296";-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-90;-105;-105;-105;-105;-84;-82;-105;-105;-76;-74;-105;-105;-84;-83;-105;-105;-105;-105;-58;-58;-105;-105;-105;-91;-105;-66;-60;-83;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-66;-67;-105;-105;-105;-105;-105;-75;-74;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-78;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-7634,02642032568;4864984,09705941;3;0;0;0;0;20;1380872249;"3"
"297";-105;-105;-105;-105;-105;-105;-105;-105;-85;-105;-105;-105;-105;-105;-105;-61;-61;-105;-105;-105;-105;-64;-70;-70;-70;-105;-105;-105;-105;-105;-105;-85;-105;-105;-105;-105;-105;-105;-105;-105;-105;-61;-58;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-79;-105;-105;-105;-105;-105;-67;-70;-105;-105;-85;-105;-105;-105;-105;-105;-82;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-85;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-85;-105;-105;-105;-105;-105;-105;-7595,9452289536;4864981,47775863;1;0;0;0;0;12;1380872264;"1"
"298";-105;-105;-105;-105;-105;-105;-87;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-57;-57;-66;-74;-60;-59;-105;-105;-105;-105;-74;-105;-105;-105;-105;-86;-105;-105;-65;-66;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-67;-69;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-66;-105;-105;-105;-105;-105;-105;-105;-83;-65;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-71;-74;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-82;-70;-105;-105;-105;-83;-105;-105;-105;-105;-105;-105;-82;-105;-76;-105;-105;-105;-73;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-105;-7636,43874555932;4864991,85664854;2;0;0;0;0;4;1380872277;"2"
